1	0.535929935860466	0.5385053897180763	0.9463046789169312	0.5385053897180763	0.4498652570480929
2	0.539442755028924	0.5376762023217246	1.377573013305664	0.5376762023217246	0.4558842691305378
3	0.5758991768468515	0.5710509950248757	0.7367917895317078	0.5710509950248757	0.4784411276948591
4	0.6052054387528618	0.6006426202321724	0.7696006298065186	0.6006426202321724	0.5110696517412936
5	0.6134544469494398	0.6088308457711443	0.7382776141166687	0.6088308457711443	0.5186670812603649
6	0.6154424229713905	0.6098673300165838	0.7347078323364258	0.6098673300165838	0.520221807628524
7	0.6218956989811075	0.6165008291873963	0.7264043688774109	0.6165008291873963	0.5245232172470978
8	0.6233812195249829	0.6184701492537313	0.7321694493293762	0.6184701492537313	0.528700248756219
9	0.6356192872996732	0.6294568822553896	0.7152004837989807	0.6294568822553896	0.540516169154229
10	0.6415482619409637	0.6350538971807629	0.7306779623031616	0.6350538971807629	0.5443304311774461
11	0.6466907845296143	0.6410655058043119	0.7138471603393555	0.6410655058043119	0.5512852404643449
12	0.6538693440989881	0.6487354892205639	0.7165737748146057	0.6487354892205639	0.5599191542288556
13	0.6536814694419686	0.6475953565505805	0.7174849510192871	0.6475953565505805	0.5589966832504146
14	0.6697032454254706	0.6631426202321724	0.7094849348068237	0.6631426202321724	0.575155472636816
15	0.6751035495202643	0.6684286898839137	0.6982555389404297	0.6684286898839137	0.5826803482587065
16	0.6857315751760779	0.6782234660033168	0.6778485774993896	0.6782234660033168	0.5914253139066572
17	0.6906010241353396	0.6834577114427861	0.6709075570106506	0.6834577114427861	0.5989324212271974
18	0.6972530977472519	0.6886919568822553	0.6818339228630066	0.6886919568822553	0.6038838545368397
19	0.7075709117600797	0.7007669983416253	0.6538325548171997	0.7007669983416253	0.6172678275290215
20	0.709591656617557	0.7013370646766169	0.661303699016571	0.7013370646766169	0.617834932480455
21	0.7134780405110189	0.7062603648424545	0.6399635076522827	0.7062603648424545	0.6230721393034825
22	0.7251677764378965	0.7161587893864013	0.6371244192123413	0.7161587893864013	0.6375177683013503
23	0.7359246928467816	0.7275601160862354	0.6085864901542664	0.7275601160862354	0.6502561596778016
24	0.7434790017301945	0.7354373963515755	0.600878119468689	0.7354373963515755	0.6607350153991944
25	0.7490890263723589	0.7414490049751243	0.5855651497840881	0.7414490049751243	0.6660210850509358
26	0.7537727852636362	0.7460095356550581	0.5791435241699219	0.7460095356550581	0.6722710850509358
27	0.7548476030689106	0.7474606135986732	0.5749059319496155	0.7474606135986732	0.6740745676380004
28	0.7644073646865551	0.7575145107794361	0.565044641494751	0.7575145107794361	0.6852375029613836
29	0.7652899386567399	0.7585509950248757	0.558099091053009	0.7585509950248757	0.6862947168917318
30	0.7716427235708418	0.7648735489220564	0.5548359155654907	0.7648735489220564	0.6940268893627103
31	0.7711096838462749	0.76549543946932	0.5518583059310913	0.76549543946932	0.694752428334518
32	0.7735913769901606	0.7672574626865671	0.5524731278419495	0.7672574626865671	0.6964004382847666
